id,category
NEWS_30014,0
NEWS_30015,4
NEWS_30016,1
NEWS_30017,5
NEWS_30018,2
NEWS_30019,5
NEWS_30020,1
NEWS_30021,0
NEWS_30022,4
NEWS_30023,4
NEWS_30024,4
NEWS_30025,4
NEWS_30026,2
NEWS_30027,2
NEWS_30028,4
NEWS_30029,4
NEWS_30030,5
NEWS_30031,4
NEWS_30032,0
NEWS_30033,5
NEWS_30034,3
NEWS_30035,5
NEWS_30036,4
NEWS_30037,1
NEWS_30038,4
NEWS_30039,5
NEWS_30040,0
NEWS_30041,2
NEWS_30042,4
NEWS_30043,3
NEWS_30044,5
NEWS_30045,2
NEWS_30046,0
NEWS_30047,0
NEWS_30048,1
NEWS_30049,1
NEWS_30050,0
NEWS_30051,4
NEWS_30052,1
NEWS_30053,4
NEWS_30054,4
NEWS_30055,1
NEWS_30056,4
NEWS_30057,5
NEWS_30058,2
NEWS_30059,2
NEWS_30060,1
NEWS_30061,1
NEWS_30062,3
NEWS_30063,3
NEWS_30064,3
NEWS_30065,2
NEWS_30066,5
NEWS_30067,2
NEWS_30068,3
NEWS_30069,4
NEWS_30070,3
NEWS_30071,5
NEWS_30072,1
NEWS_30073,0
NEWS_30074,1
NEWS_30075,2
NEWS_30076,4
NEWS_30077,2
NEWS_30078,1
NEWS_30079,1
NEWS_30080,2
NEWS_30081,4
NEWS_30082,4
NEWS_30083,3
NEWS_30084,1
NEWS_30085,4
NEWS_30086,4
NEWS_30087,3
NEWS_30088,1
NEWS_30089,5
NEWS_30090,3
NEWS_30091,4
NEWS_30092,3
NEWS_30093,4
NEWS_30094,1
NEWS_30095,2
NEWS_30096,4
NEWS_30097,1
NEWS_30098,2
NEWS_30099,0
NEWS_30100,1
NEWS_30101,3
NEWS_30102,4
NEWS_30103,3
NEWS_30104,2
NEWS_30105,2
NEWS_30106,4
NEWS_30107,5
NEWS_30108,2
NEWS_30109,4
NEWS_30110,0
NEWS_30111,0
NEWS_30112,2
NEWS_30113,3
NEWS_30114,4
NEWS_30115,4
NEWS_30116,2
NEWS_30117,2
NEWS_30118,4
NEWS_30119,4
NEWS_30120,2
NEWS_30121,5
NEWS_30122,1
NEWS_30123,4
NEWS_30124,1
NEWS_30125,3
NEWS_30126,4
NEWS_30127,4
NEWS_30128,3
NEWS_30129,3
NEWS_30130,1
NEWS_30131,4
NEWS_30132,2
NEWS_30133,2
NEWS_30134,4
NEWS_30135,5
NEWS_30136,1
NEWS_30137,0
NEWS_30138,1
NEWS_30139,1
NEWS_30140,4
NEWS_30141,4
NEWS_30142,2
NEWS_30143,0
NEWS_30144,0
NEWS_30145,5
NEWS_30146,3
NEWS_30147,3
NEWS_30148,3
NEWS_30149,4
NEWS_30150,3
NEWS_30151,3
NEWS_30152,0
NEWS_30153,5
NEWS_30154,4
NEWS_30155,4
NEWS_30156,3
NEWS_30157,1
NEWS_30158,2
NEWS_30159,2
NEWS_30160,4
NEWS_30161,1
NEWS_30162,0
NEWS_30163,1
NEWS_30164,0
NEWS_30165,5
NEWS_30166,5
NEWS_30167,3
NEWS_30168,4
NEWS_30169,0
NEWS_30170,5
NEWS_30171,1
NEWS_30172,2
NEWS_30173,1
NEWS_30174,5
NEWS_30175,1
NEWS_30176,1
NEWS_30177,1
NEWS_30178,2
NEWS_30179,0
NEWS_30180,4
NEWS_30181,3
NEWS_30182,3
NEWS_30183,1
NEWS_30184,5
NEWS_30185,2
NEWS_30186,2
NEWS_30187,2
NEWS_30188,5
NEWS_30189,2
NEWS_30190,1
NEWS_30191,4
NEWS_30192,2
NEWS_30193,1
NEWS_30194,4
NEWS_30195,3
NEWS_30196,4
NEWS_30197,1
NEWS_30198,3
NEWS_30199,4
NEWS_30200,0
NEWS_30201,5
NEWS_30202,0
NEWS_30203,3
NEWS_30204,4
NEWS_30205,4
NEWS_30206,3
NEWS_30207,2
NEWS_30208,0
NEWS_30209,1
NEWS_30210,0
NEWS_30211,1
NEWS_30212,1
NEWS_30213,0
NEWS_30214,4
NEWS_30215,5
NEWS_30216,3
NEWS_30217,1
NEWS_30218,4
NEWS_30219,1
NEWS_30220,5
NEWS_30221,3
NEWS_30222,3
NEWS_30223,4
NEWS_30224,4
NEWS_30225,1
NEWS_30226,4
NEWS_30227,4
NEWS_30228,1
NEWS_30229,4
NEWS_30230,5
NEWS_30231,2
NEWS_30232,1
NEWS_30233,5
NEWS_30234,4
NEWS_30235,1
NEWS_30236,0
NEWS_30237,5
NEWS_30238,4
NEWS_30239,5
NEWS_30240,4
NEWS_30241,2
NEWS_30242,2
NEWS_30243,5
NEWS_30244,1
NEWS_30245,1
NEWS_30246,3
NEWS_30247,5
NEWS_30248,5
NEWS_30249,3
NEWS_30250,0
NEWS_30251,1
NEWS_30252,1
NEWS_30253,2
NEWS_30254,3
NEWS_30255,2
NEWS_30256,2
NEWS_30257,0
NEWS_30258,1
NEWS_30259,3
NEWS_30260,4
NEWS_30261,1
NEWS_30262,4
NEWS_30263,5
NEWS_30264,4
NEWS_30265,4
NEWS_30266,2
NEWS_30267,5
NEWS_30268,1
NEWS_30269,5
NEWS_30270,3
NEWS_30271,1
NEWS_30272,0
NEWS_30273,2
NEWS_30274,5
NEWS_30275,5
NEWS_30276,1
NEWS_30277,4
NEWS_30278,1
NEWS_30279,3
NEWS_30280,1
NEWS_30281,4
NEWS_30282,4
NEWS_30283,2
NEWS_30284,3
NEWS_30285,4
NEWS_30286,4
NEWS_30287,4
NEWS_30288,2
NEWS_30289,5
NEWS_30290,4
NEWS_30291,4
NEWS_30292,4
NEWS_30293,5
NEWS_30294,5
NEWS_30295,1
NEWS_30296,2
NEWS_30297,0
NEWS_30298,3
NEWS_30299,1
NEWS_30300,2
NEWS_30301,2
NEWS_30302,2
NEWS_30303,2
NEWS_30304,2
NEWS_30305,4
NEWS_30306,1
NEWS_30307,2
NEWS_30308,0
NEWS_30309,1
NEWS_30310,3
NEWS_30311,2
NEWS_30312,1
NEWS_30313,3
NEWS_30314,3
NEWS_30315,1
NEWS_30316,1
NEWS_30317,0
NEWS_30318,4
NEWS_30319,5
NEWS_30320,2
NEWS_30321,4
NEWS_30322,5
NEWS_30323,1
NEWS_30324,1
NEWS_30325,5
NEWS_30326,4
NEWS_30327,4
NEWS_30328,4
NEWS_30329,5
NEWS_30330,1
NEWS_30331,4
NEWS_30332,5
NEWS_30333,3
NEWS_30334,0
NEWS_30335,4
NEWS_30336,4
NEWS_30337,2
NEWS_30338,0
NEWS_30339,5
NEWS_30340,4
NEWS_30341,1
NEWS_30342,3
NEWS_30343,5
NEWS_30344,1
NEWS_30345,5
NEWS_30346,5
NEWS_30347,4
NEWS_30348,4
NEWS_30349,1
NEWS_30350,5
NEWS_30351,5
NEWS_30352,5
NEWS_30353,3
NEWS_30354,5
NEWS_30355,4
NEWS_30356,1
NEWS_30357,5
NEWS_30358,5
NEWS_30359,2
NEWS_30360,3
NEWS_30361,0
NEWS_30362,5
NEWS_30363,5
NEWS_30364,1
NEWS_30365,0
NEWS_30366,0
NEWS_30367,3
NEWS_30368,2
NEWS_30369,5
NEWS_30370,1
NEWS_30371,1
NEWS_30372,3
NEWS_30373,2
NEWS_30374,5
NEWS_30375,2
NEWS_30376,5
NEWS_30377,2
NEWS_30378,5
NEWS_30379,0
NEWS_30380,5
NEWS_30381,1
NEWS_30382,3
NEWS_30383,3
NEWS_30384,5
NEWS_30385,2
NEWS_30386,2
NEWS_30387,3
NEWS_30388,0
NEWS_30389,1
NEWS_30390,5
NEWS_30391,2
NEWS_30392,4
NEWS_30393,4
NEWS_30394,3
NEWS_30395,3
NEWS_30396,1
NEWS_30397,3
NEWS_30398,2
NEWS_30399,1
NEWS_30400,4
NEWS_30401,3
NEWS_30402,1
NEWS_30403,4
NEWS_30404,5
NEWS_30405,1
NEWS_30406,3
NEWS_30407,2
NEWS_30408,1
NEWS_30409,2
NEWS_30410,2
NEWS_30411,2
NEWS_30412,5
NEWS_30413,0
NEWS_30414,1
NEWS_30415,3
NEWS_30416,5
NEWS_30417,4
NEWS_30418,2
NEWS_30419,1
NEWS_30420,5
NEWS_30421,2
NEWS_30422,0
NEWS_30423,0
NEWS_30424,4
NEWS_30425,5
NEWS_30426,4
NEWS_30427,5
NEWS_30428,2
NEWS_30429,5
NEWS_30430,4
NEWS_30431,3
NEWS_30432,4
NEWS_30433,2
NEWS_30434,3
NEWS_30435,5
NEWS_30436,1
NEWS_30437,1
NEWS_30438,3
NEWS_30439,1
NEWS_30440,2
NEWS_30441,0
NEWS_30442,0
NEWS_30443,2
NEWS_30444,3
NEWS_30445,1
NEWS_30446,3
NEWS_30447,1
NEWS_30448,3
NEWS_30449,1
NEWS_30450,4
NEWS_30451,5
NEWS_30452,1
NEWS_30453,1
NEWS_30454,5
NEWS_30455,3
NEWS_30456,3
NEWS_30457,1
NEWS_30458,3
NEWS_30459,0
NEWS_30460,2
NEWS_30461,5
NEWS_30462,4
NEWS_30463,2
NEWS_30464,3
NEWS_30465,1
NEWS_30466,2
NEWS_30467,4
NEWS_30468,5
NEWS_30469,3
NEWS_30470,2
NEWS_30471,4
NEWS_30472,5
NEWS_30473,3
NEWS_30474,4
NEWS_30475,1
NEWS_30476,3
NEWS_30477,3
NEWS_30478,3
NEWS_30479,2
NEWS_30480,4
NEWS_30481,5
NEWS_30482,5
NEWS_30483,4
NEWS_30484,0
NEWS_30485,4
NEWS_30486,4
NEWS_30487,3
NEWS_30488,4
NEWS_30489,1
NEWS_30490,2
NEWS_30491,1
NEWS_30492,5
NEWS_30493,0
NEWS_30494,2
NEWS_30495,3
NEWS_30496,4
NEWS_30497,5
NEWS_30498,1
NEWS_30499,1
NEWS_30500,1
NEWS_30501,3
NEWS_30502,1
NEWS_30503,0
NEWS_30504,1
NEWS_30505,5
NEWS_30506,5
NEWS_30507,3
NEWS_30508,3
NEWS_30509,2
NEWS_30510,2
NEWS_30511,3
NEWS_30512,3
NEWS_30513,4
NEWS_30514,1
NEWS_30515,3
NEWS_30516,1
NEWS_30517,0
NEWS_30518,3
NEWS_30519,2
NEWS_30520,3
NEWS_30521,4
NEWS_30522,2
NEWS_30523,5
NEWS_30524,3
NEWS_30525,5
NEWS_30526,2
NEWS_30527,5
NEWS_30528,3
NEWS_30529,0
NEWS_30530,1
NEWS_30531,4
NEWS_30532,4
NEWS_30533,3
NEWS_30534,3
NEWS_30535,1
NEWS_30536,4
NEWS_30537,3
NEWS_30538,2
NEWS_30539,1
NEWS_30540,0
NEWS_30541,1
NEWS_30542,4
NEWS_30543,4
NEWS_30544,1
NEWS_30545,3
NEWS_30546,2
NEWS_30547,5
NEWS_30548,1
NEWS_30549,1
NEWS_30550,5
NEWS_30551,3
NEWS_30552,5
NEWS_30553,4
NEWS_30554,5
NEWS_30555,1
NEWS_30556,0
NEWS_30557,4
NEWS_30558,3
NEWS_30559,5
NEWS_30560,3
NEWS_30561,5
NEWS_30562,5
NEWS_30563,0
NEWS_30564,1
NEWS_30565,4
NEWS_30566,1
NEWS_30567,1
NEWS_30568,3
NEWS_30569,1
NEWS_30570,5
NEWS_30571,1
NEWS_30572,3
NEWS_30573,0
NEWS_30574,5
NEWS_30575,3
NEWS_30576,3
NEWS_30577,1
NEWS_30578,2
NEWS_30579,2
NEWS_30580,4
NEWS_30581,2
NEWS_30582,2
NEWS_30583,4
NEWS_30584,2
NEWS_30585,4
NEWS_30586,5
NEWS_30587,1
NEWS_30588,3
NEWS_30589,4
NEWS_30590,1
NEWS_30591,1
NEWS_30592,4
NEWS_30593,4
NEWS_30594,0
NEWS_30595,1
NEWS_30596,2
NEWS_30597,1
NEWS_30598,3
NEWS_30599,2
NEWS_30600,1
NEWS_30601,3
NEWS_30602,1
NEWS_30603,2
NEWS_30604,4
NEWS_30605,4
NEWS_30606,0
NEWS_30607,4
NEWS_30608,1
NEWS_30609,5
NEWS_30610,2
NEWS_30611,5
NEWS_30612,4
NEWS_30613,0
NEWS_30614,4
NEWS_30615,2
NEWS_30616,4
NEWS_30617,2
NEWS_30618,4
NEWS_30619,5
NEWS_30620,5
NEWS_30621,4
NEWS_30622,2
NEWS_30623,4
NEWS_30624,2
NEWS_30625,1
NEWS_30626,4
NEWS_30627,1
NEWS_30628,1
NEWS_30629,4
NEWS_30630,4
NEWS_30631,0
NEWS_30632,0
NEWS_30633,1
NEWS_30634,3
NEWS_30635,1
NEWS_30636,5
NEWS_30637,5
NEWS_30638,1
NEWS_30639,0
NEWS_30640,2
NEWS_30641,3
NEWS_30642,2
NEWS_30643,4
NEWS_30644,5
NEWS_30645,4
NEWS_30646,4
NEWS_30647,3
NEWS_30648,4
NEWS_30649,2
NEWS_30650,3
NEWS_30651,4
NEWS_30652,2
NEWS_30653,3
NEWS_30654,3
NEWS_30655,2
NEWS_30656,5
NEWS_30657,3
NEWS_30658,2
NEWS_30659,2
NEWS_30660,3
NEWS_30661,5
NEWS_30662,4
NEWS_30663,1
NEWS_30664,5
NEWS_30665,5
NEWS_30666,3
NEWS_30667,2
NEWS_30668,1
NEWS_30669,0
NEWS_30670,1
NEWS_30671,0
NEWS_30672,5
NEWS_30673,4
NEWS_30674,3
NEWS_30675,3
NEWS_30676,5
NEWS_30677,1
NEWS_30678,2
NEWS_30679,3
NEWS_30680,3
NEWS_30681,5
NEWS_30682,3
NEWS_30683,3
NEWS_30684,4
NEWS_30685,0
NEWS_30686,3
NEWS_30687,1
NEWS_30688,1
NEWS_30689,0
NEWS_30690,4
NEWS_30691,5
NEWS_30692,1
NEWS_30693,3
NEWS_30694,0
NEWS_30695,4
NEWS_30696,1
NEWS_30697,2
NEWS_30698,3
NEWS_30699,2
NEWS_30700,4
NEWS_30701,4
NEWS_30702,0
NEWS_30703,0
NEWS_30704,3
NEWS_30705,1
NEWS_30706,4
NEWS_30707,3
NEWS_30708,2
NEWS_30709,5
NEWS_30710,1
NEWS_30711,3
NEWS_30712,4
NEWS_30713,2
NEWS_30714,2
NEWS_30715,2
NEWS_30716,4
NEWS_30717,1
NEWS_30718,4
NEWS_30719,1
NEWS_30720,4
NEWS_30721,4
NEWS_30722,0
NEWS_30723,4
NEWS_30724,0
NEWS_30725,2
NEWS_30726,1
NEWS_30727,1
NEWS_30728,4
NEWS_30729,2
NEWS_30730,1
NEWS_30731,0
NEWS_30732,4
NEWS_30733,1
NEWS_30734,5
NEWS_30735,2
NEWS_30736,3
NEWS_30737,1
NEWS_30738,1
NEWS_30739,3
NEWS_30740,3
NEWS_30741,1
NEWS_30742,1
NEWS_30743,2
NEWS_30744,2
NEWS_30745,0
NEWS_30746,3
NEWS_30747,4
NEWS_30748,5
NEWS_30749,2
NEWS_30750,1
NEWS_30751,4
NEWS_30752,3
NEWS_30753,3
NEWS_30754,5
NEWS_30755,4
NEWS_30756,5
NEWS_30757,1
NEWS_30758,2
NEWS_30759,5
NEWS_30760,2
NEWS_30761,4
NEWS_30762,5
NEWS_30763,4
NEWS_30764,1
NEWS_30765,2
NEWS_30766,1
NEWS_30767,3
NEWS_30768,3
NEWS_30769,3
NEWS_30770,1
NEWS_30771,2
NEWS_30772,3
NEWS_30773,4
NEWS_30774,3
NEWS_30775,4
NEWS_30776,2
NEWS_30777,4
NEWS_30778,0
NEWS_30779,1
NEWS_30780,3
NEWS_30781,3
NEWS_30782,2
NEWS_30783,4
NEWS_30784,0
NEWS_30785,5
NEWS_30786,1
NEWS_30787,0
NEWS_30788,5
NEWS_30789,5
NEWS_30790,3
NEWS_30791,2
NEWS_30792,1
NEWS_30793,4
NEWS_30794,3
NEWS_30795,4
NEWS_30796,1
NEWS_30797,2
NEWS_30798,2
NEWS_30799,3
NEWS_30800,1
NEWS_30801,4
NEWS_30802,3
NEWS_30803,4
NEWS_30804,5
NEWS_30805,5
NEWS_30806,3
NEWS_30807,1
NEWS_30808,1
NEWS_30809,1
NEWS_30810,3
NEWS_30811,3
NEWS_30812,0
NEWS_30813,2
NEWS_30814,1
NEWS_30815,5
NEWS_30816,3
NEWS_30817,4
NEWS_30818,3
NEWS_30819,4
NEWS_30820,4
NEWS_30821,1
NEWS_30822,0
NEWS_30823,4
NEWS_30824,1
NEWS_30825,3
NEWS_30826,0
NEWS_30827,5
NEWS_30828,0
NEWS_30829,5
NEWS_30830,3
NEWS_30831,2
NEWS_30832,3
NEWS_30833,4
NEWS_30834,1
NEWS_30835,1
NEWS_30836,4
NEWS_30837,2
NEWS_30838,2
NEWS_30839,4
NEWS_30840,3
NEWS_30841,2
NEWS_30842,3
NEWS_30843,5
NEWS_30844,2
NEWS_30845,0
NEWS_30846,0
NEWS_30847,2
NEWS_30848,0
NEWS_30849,1
NEWS_30850,1
NEWS_30851,3
NEWS_30852,3
NEWS_30853,4
NEWS_30854,1
NEWS_30855,1
NEWS_30856,1
NEWS_30857,3
NEWS_30858,4
NEWS_30859,3
NEWS_30860,4
NEWS_30861,2
NEWS_30862,1
NEWS_30863,1
NEWS_30864,4
NEWS_30865,3
NEWS_30866,2
NEWS_30867,3
NEWS_30868,3
NEWS_30869,1
NEWS_30870,5
NEWS_30871,5
NEWS_30872,3
NEWS_30873,5
NEWS_30874,3
NEWS_30875,4
NEWS_30876,1
NEWS_30877,4
NEWS_30878,4
NEWS_30879,3
NEWS_30880,4
NEWS_30881,1
NEWS_30882,2
NEWS_30883,1
NEWS_30884,1
NEWS_30885,4
NEWS_30886,3
NEWS_30887,4
NEWS_30888,1
NEWS_30889,5
NEWS_30890,1
NEWS_30891,4
NEWS_30892,1
NEWS_30893,2
NEWS_30894,3
NEWS_30895,3
NEWS_30896,5
NEWS_30897,1
NEWS_30898,5
NEWS_30899,2
NEWS_30900,3
NEWS_30901,1
NEWS_30902,3
NEWS_30903,3
NEWS_30904,1
NEWS_30905,2
NEWS_30906,5
NEWS_30907,3
NEWS_30908,5
NEWS_30909,0
NEWS_30910,3
NEWS_30911,4
NEWS_30912,4
NEWS_30913,5
NEWS_30914,2
NEWS_30915,4
NEWS_30916,4
NEWS_30917,4
NEWS_30918,2
NEWS_30919,3
NEWS_30920,4
NEWS_30921,4
NEWS_30922,1
NEWS_30923,4
NEWS_30924,0
NEWS_30925,1
NEWS_30926,1
NEWS_30927,1
NEWS_30928,4
NEWS_30929,0
NEWS_30930,3
NEWS_30931,5
NEWS_30932,5
NEWS_30933,0
NEWS_30934,2
NEWS_30935,2
NEWS_30936,2
NEWS_30937,1
NEWS_30938,1
NEWS_30939,2
NEWS_30940,0
NEWS_30941,5
NEWS_30942,1
NEWS_30943,5
NEWS_30944,1
NEWS_30945,3
NEWS_30946,4
NEWS_30947,1
NEWS_30948,4
NEWS_30949,4
NEWS_30950,3
NEWS_30951,3
NEWS_30952,2
NEWS_30953,0
NEWS_30954,4
NEWS_30955,4
NEWS_30956,5
NEWS_30957,2
NEWS_30958,0
NEWS_30959,4
NEWS_30960,5
NEWS_30961,2
NEWS_30962,2
NEWS_30963,2
NEWS_30964,3
NEWS_30965,4
NEWS_30966,4
NEWS_30967,2
NEWS_30968,4
NEWS_30969,4
NEWS_30970,1
NEWS_30971,2
NEWS_30972,1
NEWS_30973,1
NEWS_30974,2
NEWS_30975,3
NEWS_30976,3
NEWS_30977,4
NEWS_30978,4
NEWS_30979,2
NEWS_30980,0
NEWS_30981,0
NEWS_30982,5
NEWS_30983,2
NEWS_30984,5
NEWS_30985,1
NEWS_30986,1
NEWS_30987,1
NEWS_30988,4
NEWS_30989,1
NEWS_30990,5
NEWS_30991,2
NEWS_30992,5
NEWS_30993,1
NEWS_30994,3
NEWS_30995,0
NEWS_30996,1
NEWS_30997,2
NEWS_30998,4
NEWS_30999,5
NEWS_31000,4
NEWS_31001,0
NEWS_31002,1
NEWS_31003,2
NEWS_31004,0
NEWS_31005,3
NEWS_31006,3
NEWS_31007,1
NEWS_31008,2
NEWS_31009,1
NEWS_31010,5
NEWS_31011,1
NEWS_31012,3
NEWS_31013,3
NEWS_31014,2
NEWS_31015,5
NEWS_31016,4
NEWS_31017,1
NEWS_31018,0
NEWS_31019,2
NEWS_31020,4
NEWS_31021,2
NEWS_31022,3
NEWS_31023,1
NEWS_31024,3
NEWS_31025,4
NEWS_31026,5
NEWS_31027,4
NEWS_31028,4
NEWS_31029,2
NEWS_31030,4
NEWS_31031,2
NEWS_31032,2
NEWS_31033,3
NEWS_31034,5
NEWS_31035,3
NEWS_31036,4
NEWS_31037,1
NEWS_31038,2
NEWS_31039,0
NEWS_31040,2
NEWS_31041,5
NEWS_31042,2
NEWS_31043,1
NEWS_31044,3
NEWS_31045,4
NEWS_31046,4
NEWS_31047,5
NEWS_31048,5
NEWS_31049,5
NEWS_31050,1
NEWS_31051,3
NEWS_31052,5
NEWS_31053,4
NEWS_31054,4
NEWS_31055,1
NEWS_31056,2
NEWS_31057,2
NEWS_31058,4
NEWS_31059,5
NEWS_31060,4
NEWS_31061,1
NEWS_31062,1
NEWS_31063,1
NEWS_31064,1
NEWS_31065,2
NEWS_31066,1
NEWS_31067,5
NEWS_31068,1
NEWS_31069,4
NEWS_31070,3
NEWS_31071,2
NEWS_31072,2
NEWS_31073,1
NEWS_31074,5
NEWS_31075,1
NEWS_31076,4
NEWS_31077,1
NEWS_31078,1
NEWS_31079,4
NEWS_31080,5
NEWS_31081,4
NEWS_31082,1
NEWS_31083,1
NEWS_31084,4
NEWS_31085,3
NEWS_31086,1
NEWS_31087,1
NEWS_31088,1
NEWS_31089,3
NEWS_31090,4
NEWS_31091,2
NEWS_31092,0
NEWS_31093,3
NEWS_31094,3
NEWS_31095,4
NEWS_31096,5
NEWS_31097,4
NEWS_31098,2
NEWS_31099,3
NEWS_31100,5
NEWS_31101,2
NEWS_31102,3
NEWS_31103,1
NEWS_31104,1
NEWS_31105,4
NEWS_31106,4
NEWS_31107,2
NEWS_31108,1
NEWS_31109,3
NEWS_31110,1
NEWS_31111,0
NEWS_31112,0
NEWS_31113,2
NEWS_31114,4
NEWS_31115,5
NEWS_31116,3
NEWS_31117,3
NEWS_31118,4
NEWS_31119,3
NEWS_31120,2
NEWS_31121,1
NEWS_31122,3
NEWS_31123,1
NEWS_31124,4
NEWS_31125,3
NEWS_31126,3
NEWS_31127,2
NEWS_31128,0
NEWS_31129,3
NEWS_31130,1
NEWS_31131,4
NEWS_31132,1
NEWS_31133,0
NEWS_31134,4
NEWS_31135,0
NEWS_31136,0
NEWS_31137,4
NEWS_31138,3
NEWS_31139,2
NEWS_31140,1
NEWS_31141,0
NEWS_31142,1
NEWS_31143,2
NEWS_31144,2
NEWS_31145,1
NEWS_31146,1
NEWS_31147,2
NEWS_31148,1
NEWS_31149,3
NEWS_31150,2
NEWS_31151,5
NEWS_31152,3
NEWS_31153,5
NEWS_31154,0
NEWS_31155,0
NEWS_31156,1
NEWS_31157,2
NEWS_31158,1
NEWS_31159,4
NEWS_31160,3
NEWS_31161,4
NEWS_31162,2
NEWS_31163,1
NEWS_31164,4
NEWS_31165,2
NEWS_31166,4
NEWS_31167,1
NEWS_31168,3
NEWS_31169,4
NEWS_31170,5
NEWS_31171,1
NEWS_31172,5
NEWS_31173,3
NEWS_31174,4
NEWS_31175,1
NEWS_31176,3
NEWS_31177,2
NEWS_31178,3
NEWS_31179,4
NEWS_31180,2
NEWS_31181,2
NEWS_31182,5
NEWS_31183,4
NEWS_31184,2
NEWS_31185,5
NEWS_31186,2
NEWS_31187,4
NEWS_31188,3
NEWS_31189,2
NEWS_31190,4
NEWS_31191,1
NEWS_31192,1
NEWS_31193,2
NEWS_31194,4
NEWS_31195,3
NEWS_31196,5
NEWS_31197,1
NEWS_31198,1
NEWS_31199,4
NEWS_31200,3
NEWS_31201,5
NEWS_31202,2
NEWS_31203,3
NEWS_31204,2
NEWS_31205,0
NEWS_31206,3
NEWS_31207,1
NEWS_31208,4
NEWS_31209,5
NEWS_31210,3
NEWS_31211,4
NEWS_31212,2
NEWS_31213,4
NEWS_31214,5
NEWS_31215,1
NEWS_31216,1
NEWS_31217,3
NEWS_31218,5
NEWS_31219,4
NEWS_31220,4
NEWS_31221,2
NEWS_31222,4
NEWS_31223,1
NEWS_31224,1
NEWS_31225,4
NEWS_31226,5
NEWS_31227,2
NEWS_31228,1
NEWS_31229,4
NEWS_31230,1
NEWS_31231,4
NEWS_31232,3
NEWS_31233,3
NEWS_31234,3
NEWS_31235,3
NEWS_31236,5
NEWS_31237,3
NEWS_31238,1
NEWS_31239,5
NEWS_31240,5
NEWS_31241,3
NEWS_31242,4
NEWS_31243,3
NEWS_31244,4
NEWS_31245,4
NEWS_31246,1
NEWS_31247,5
NEWS_31248,3
NEWS_31249,0
NEWS_31250,3
NEWS_31251,1
NEWS_31252,0
NEWS_31253,0
NEWS_31254,3
NEWS_31255,0
NEWS_31256,3
NEWS_31257,4
NEWS_31258,4
NEWS_31259,1
NEWS_31260,2
NEWS_31261,5
NEWS_31262,2
NEWS_31263,3
NEWS_31264,3
NEWS_31265,5
NEWS_31266,3
NEWS_31267,5
NEWS_31268,2
NEWS_31269,0
NEWS_31270,4
NEWS_31271,5
NEWS_31272,3
NEWS_31273,2
NEWS_31274,3
NEWS_31275,2
NEWS_31276,0
NEWS_31277,2
NEWS_31278,3
NEWS_31279,5
NEWS_31280,1
NEWS_31281,3
NEWS_31282,2
NEWS_31283,2
NEWS_31284,3
NEWS_31285,2
NEWS_31286,4
NEWS_31287,1
NEWS_31288,3
NEWS_31289,2
NEWS_31290,1
NEWS_31291,0
NEWS_31292,0
NEWS_31293,4
NEWS_31294,2
NEWS_31295,3
NEWS_31296,4
NEWS_31297,5
NEWS_31298,2
NEWS_31299,4
NEWS_31300,1
NEWS_31301,5
NEWS_31302,1
NEWS_31303,1
NEWS_31304,1
NEWS_31305,3
NEWS_31306,4
NEWS_31307,0
NEWS_31308,1
NEWS_31309,4
NEWS_31310,3
NEWS_31311,4
NEWS_31312,1
NEWS_31313,1
NEWS_31314,3
NEWS_31315,5
NEWS_31316,0
NEWS_31317,1
NEWS_31318,4
NEWS_31319,3
NEWS_31320,3
NEWS_31321,3
NEWS_31322,5
NEWS_31323,3
NEWS_31324,5
NEWS_31325,0
NEWS_31326,4
NEWS_31327,2
NEWS_31328,5
NEWS_31329,1
NEWS_31330,0
NEWS_31331,1
NEWS_31332,5
NEWS_31333,4
NEWS_31334,0
NEWS_31335,4
NEWS_31336,4
NEWS_31337,3
NEWS_31338,2
NEWS_31339,2
NEWS_31340,1
NEWS_31341,2
NEWS_31342,1
NEWS_31343,0
NEWS_31344,4
NEWS_31345,0
NEWS_31346,3
NEWS_31347,2
NEWS_31348,4
NEWS_31349,4
NEWS_31350,4
NEWS_31351,1
NEWS_31352,3
NEWS_31353,4
NEWS_31354,5
NEWS_31355,1
NEWS_31356,0
NEWS_31357,3
NEWS_31358,3
NEWS_31359,0
NEWS_31360,5
NEWS_31361,4
NEWS_31362,3
NEWS_31363,4
NEWS_31364,5
NEWS_31365,1
NEWS_31366,1
NEWS_31367,3
NEWS_31368,5
NEWS_31369,3
NEWS_31370,1
NEWS_31371,5
NEWS_31372,3
NEWS_31373,3
NEWS_31374,3
NEWS_31375,2
NEWS_31376,2
NEWS_31377,1
NEWS_31378,3
NEWS_31379,1
NEWS_31380,1
NEWS_31381,1
NEWS_31382,5
NEWS_31383,4
NEWS_31384,4
NEWS_31385,4
NEWS_31386,4
NEWS_31387,2
NEWS_31388,1
NEWS_31389,4
NEWS_31390,2
NEWS_31391,1
NEWS_31392,4
NEWS_31393,1
NEWS_31394,3
NEWS_31395,1
NEWS_31396,2
NEWS_31397,3
NEWS_31398,4
NEWS_31399,5
NEWS_31400,3
NEWS_31401,4
NEWS_31402,3
NEWS_31403,0
NEWS_31404,0
NEWS_31405,4
NEWS_31406,5
NEWS_31407,3
NEWS_31408,4
NEWS_31409,5
NEWS_31410,4
NEWS_31411,5
NEWS_31412,1
